Date,Oil volume ,Gas volume,Water volume ,Volume of liquid ,Water cut ,Working hours ,Dynamic levels ,Reservoir pressure 
7/12/2014,20,5253,60,80,75,24,1898,192
7/13/2014,20,5253,60,80,75,24,1903,192
7/14/2014,20,5253,60,80,75,24,1915,192
7/15/2014,20,5253,60,80,75,24,1915,192
7/16/2014,20,5253,60,80,75,24,1915,192
7/17/2014,18,4707,62,80,78,24,1922,192
7/18/2014,18,4707,62,80,78,24,1929,192
7/19/2014,18,4707,62,80,78,24,1928,192
7/20/2014,18,4707,62,80,78,24,1928,192
7/21/2014,18,4707,62,80,78,24,1917,192
7/22/2014,18,4707,62,80,78,24,1920,192
7/23/2014,18,4707,62,80,78,24,1918,192
7/24/2014,18,4707,62,80,78,24,1912,192
7/25/2014,18,4707,62,80,78,24,1912,192
7/26/2014,18,4707,62,80,78,24,1912,192
7/27/2014,19,5122,56,75,74,23,1924,192
7/28/2014,17,4507,61,78,78,23,1918,192
7/29/2014,17,4623,63,80,78,24,1918,192
7/30/2014,17,4623,63,80,78,24,1918,192
7/31/2014,16,4238,58,73,78,22,1918,192
8/1/2014,17,4623,63,80,78,24,1921,192
8/2/2014,17,4623,63,80,78,24,1921,192
8/3/2014,17,4623,63,80,78,24,1921,192
8/4/2014,15,4027,58,73,79,22,1921,192
8/5/2014,16,4413,64,80,79,24,1921,191
8/6/2014,16,4413,64,80,79,24,1921,191
8/7/2014,15,4027,58,73,79,22,1921,191
8/8/2014,16,4413,64,80,79,24,1921,191
8/9/2014,12,3275,61,73,83,22,1921,191
8/10/2014,13,3572,67,80,83,24,1918,191
8/11/2014,18,4917,54,72,74,22,1918,191
8/12/2014,20,5464,60,80,74,24,1918,191
8/13/2014,19,4986,54,73,74,22,1918,191
8/14/2014,20,5464,60,80,74,24,1918,191
8/15/2014,19,4986,54,73,74,22,1918,191
8/16/2014,19,4986,54,73,74,22,1918,191
8/17/2014,19,4986,54,73,74,22,1918,191
8/18/2014,16,4234,46,62,74,19,1918,191
8/19/2014,19,4986,54,73,74,22,1918,191
8/20/2014,21,5532,60,81,74,24,1918,191
8/21/2014,19,5048,55,74,74,22,1920,191
8/22/2014,21,5532,60,81,74,24,1917,191
8/23/2014,19,5071,55,74,74,22,1917,191
8/24/2014,19,5140,56,75,74,22,1917,191
8/25/2014,21,5532,60,81,74,24,1915,191
8/26/2014,22,5824,52,74,70,22,1920,191
8/27/2014,22,5824,52,74,70,22,1920,191
8/28/2014,24,6383,57,81,70,24,1920,191
8/29/2014,24,6383,57,81,70,24,1920,191
8/30/2014,22,5824,52,74,70,22,1920,190
8/31/2014,24,6383,57,81,70,24,1920,190
9/1/2014,26,7076,48,75,64,22,1920,190
9/2/2014,29,7754,53,82,64,24,1920,190
9/3/2014,24,6397,44,68,64,20,1920,190
9/4/2014,25,6683,50,75,66,22,1920,190
9/5/2014,27,7323,55,82,66,24,1920,190
9/6/2014,26,7049,53,79,66,23,1920,190
9/7/2014,26,6957,52,78,66,23,1920,190
9/8/2014,25,6683,50,75,66,22,1920,190
9/9/2014,26,7108,49,75,64,22,1920,190
9/10/2014,26,7076,48,75,64,22,1920,190
9/11/2014,26,7076,48,75,64,22,1920,190
9/12/2014,26,7108,49,75,64,22,1920,190
9/13/2014,26,7076,48,75,64,22,1920,190
9/14/2014,29,7754,53,82,64,24,1920,190
9/15/2014,26,7076,48,75,64,22,1920,190
9/16/2014,29,7754,53,82,64,24,1920,190
9/17/2014,26,7076,48,75,64,22,1937,190
9/18/2014,26,7076,48,75,64,22,1912,190
9/19/2014,26,7076,48,75,64,22,1924,190
9/20/2014,29,7754,53,82,64,24,1924,190
9/21/2014,26,7108,49,75,64,22,1941,190
9/22/2014,26,7108,49,75,64,22,1955,190
9/23/2014,29,7754,53,82,64,24,1907,190
9/24/2014,26,7076,48,75,64,22,1931,190
9/25/2014,31,8255,44,75,58,22,1931,189
9/26/2014,34,9157,49,83,58,24,1951,189
9/27/2014,31,8394,45,76,58,22,1919,189
9/28/2014,34,9157,49,83,58,24,1900,189
9/29/2014,31,8394,45,76,58,22,1895,189
9/30/2014,34,9157,49,83,58,24,1933,189
10/1/2014,34,9082,41,75,54,22,1942,189
10/2/2014,37,9908,45,82,54,24,1929,189
10/3/2014,34,9082,41,75,54,22,1987,189
10/4/2014,37,9908,45,82,54,24,1934,189
10/5/2014,34,9041,41,75,54,22,1958,189
10/6/2014,30,8185,52,82,62,24,1942,189
10/7/2014,27,7137,45,72,62,22,1976,189
10/8/2014,29,7786,49,78,62,24,1946,189
10/9/2014,27,7137,45,72,62,22,1978,189
10/10/2014,26,7087,45,71,62,24,1897,189
10/11/2014,26,6900,45,71,63,24,1919,189
10/12/2014,29,7872,52,81,63,24,1953,189
10/13/2014,29,7872,52,81,63,24,1916,189
10/14/2014,30,7970,52,82,63,24,1918,189
10/15/2014,30,7970,52,82,63,24,1914,189
10/16/2014,32,8495,45,77,58,24,1917,189
10/17/2014,27,7171,38,65,58,24,1905,189
10/18/2014,24,6573,35,60,58,22,1883,189
10/19/2014,28,7463,40,68,58,20,1922,189
10/20/2014,31,8255,44,75,58,22,1898,189
10/21/2014,29,7852,42,71,58,22,1897,188
10/22/2014,29,7852,42,71,58,22,1803,188
10/23/2014,32,8605,46,78,58,24,1803,188
10/24/2014,26,7104,45,71,62,22,1803,188
10/25/2014,29,7885,50,79,62,24,1803,188
10/26/2014,22,5989,38,60,62,24,1803,188
10/27/2014,25,6787,43,68,62,24,1803,188
10/28/2014,25,6787,43,68,62,24,1803,188
10/29/2014,28,7386,46,74,62,24,1803,188
10/30/2014,27,7192,47,74,63,24,1803,188
10/31/2014,27,7192,47,74,63,24,1803,188
11/1/2014,23,6083,40,63,63,20,1803,188
11/2/2014,7,2003,13,21,63,22,1803,188
11/3/2014,16,4192,26,42,62,24,1803,188
11/4/2014,11,2895,18,29,62,24,1803,188
11/5/2014,30,8185,52,82,62,24,1803,188
11/6/2014,25,6688,42,67,62,24,1803,188
11/7/2014,26,6987,44,70,62,24,1803,188
11/8/2014,27,7187,45,72,62,24,1803,188
11/9/2014,27,7287,46,73,62,24,1853,188
11/10/2014,27,7287,46,73,62,24,1870,188
11/11/2014,28,7386,46,74,62,24,1861,188
11/12/2014,30,8185,46,76,59,24,1823,188
11/13/2014,30,8185,46,76,59,24,1823,188
11/14/2014,30,8185,46,76,59,24,1823,188
11/15/2014,30,8185,46,76,59,24,1823,188
11/16/2014,30,8185,46,76,59,24,1823,187
11/17/2014,30,8185,46,76,59,24,1823,187
11/18/2014,30,8185,46,76,59,24,1823,187
11/19/2014,30,8185,46,76,59,24,1823,187
11/20/2014,30,8185,46,76,59,24,1823,187
11/21/2014,30,8185,46,76,59,24,1823,187
11/22/2014,30,8185,46,76,59,24,1823,187
11/23/2014,30,8185,46,76,59,24,1823,187
11/24/2014,30,8185,46,76,59,24,1823,187
11/25/2014,30,8185,46,76,59,24,1823,187
11/26/2014,30,8185,46,76,59,24,1823,187
11/27/2014,30,8185,46,76,59,24,1823,187
11/28/2014,30,8185,46,76,59,24,1823,187
11/29/2014,30,8185,46,76,59,24,1823,187
11/30/2014,30,8185,46,76,59,24,1823,187
12/1/2014,30,8185,46,76,59,24,1823,187
12/2/2014,2,452,84,86,98,24,1611,187
12/3/2014,2,436,81,83,98,24,1594,187
12/4/2014,2,431,80,82,98,24,1614,187
12/5/2014,2,431,80,82,98,24,1614,187
12/6/2014,6,1723,76,82,92,24,1682,187
12/7/2014,17,4465,68,85,80,24,1741,187
12/8/2014,32,8511,49,81,60,24,1762,187
12/9/2014,32,8511,49,81,60,24,1782,187
12/10/2014,32,8511,49,81,60,24,1788,187
12/11/2014,32,8511,49,81,60,24,1794,186
12/12/2014,29,7880,46,75,60,24,1798,186
12/13/2014,29,7880,46,75,60,24,1805,186
12/14/2014,29,7880,46,75,60,24,1804,186
12/15/2014,29,7880,46,75,60,24,1807,186
12/16/2014,29,7683,46,75,61,24,1809,186
12/17/2014,30,7991,48,78,61,24,1808,186
12/18/2014,30,7991,48,78,61,24,1814,186
12/19/2014,27,7171,51,78,65,24,1824,186
12/20/2014,27,7171,51,78,65,24,1823,186
12/21/2014,26,7079,51,77,65,24,1818,186
12/22/2014,26,6987,50,76,65,24,1820,186
12/23/2014,31,8385,45,76,58,24,1817,186
12/24/2014,31,8274,44,75,58,24,1823,186
12/25/2014,31,8274,44,75,58,24,1827,186
12/26/2014,31,8274,44,75,58,24,1838,186
12/27/2014,31,8274,44,75,58,24,1823,186
12/28/2014,31,8274,44,75,58,24,1835,186
12/29/2014,30,8164,44,74,58,24,1835,186
12/30/2014,32,8553,42,74,56,24,1843,186
12/31/2014,32,8553,42,74,56,24,1854,186
1/1/2015,32,8553,42,74,56,24,1853,186
1/2/2015,32,8553,42,74,56,24,1857,186
1/3/2015,31,8437,42,73,56,24,1853,186
1/4/2015,31,8296,41,72,56,24,1856,186
1/5/2015,25,6711,48,73,65,24,1805,186
1/6/2015,25,6711,48,73,65,24,1804,185
1/7/2015,24,6404,46,70,65,23,1817,185
1/8/2015,25,6711,48,73,65,24,1823,185
1/9/2015,25,6711,48,73,65,24,1925,185
1/10/2015,26,6888,45,71,63,23,1823,185
1/11/2015,25,6681,44,69,63,23,1811,185
1/12/2015,26,7095,47,73,63,24,1815,185
1/13/2015,26,7036,46,72,63,24,1821,185
1/14/2015,26,7095,47,73,63,24,1821,185
1/15/2015,26,7095,47,73,63,24,1830,185
1/16/2015,26,7095,47,73,63,24,1841,185
1/17/2015,26,7095,47,73,63,24,1857,185
1/18/2015,24,6474,43,67,63,22,1870,185
1/19/2015,26,7095,47,73,63,24,1873,185
1/20/2015,25,6711,48,73,65,24,1867,185
1/21/2015,25,6711,48,73,65,24,1887,185
1/22/2015,25,6711,48,73,65,24,1894,185
1/23/2015,25,6711,48,73,65,24,1911,185
1/24/2015,25,6711,48,73,65,24,1918,185
1/25/2015,25,6711,48,73,65,24,1877,185
1/26/2015,25,6711,48,73,65,24,1886,185
1/27/2015,20,5369,53,73,72,24,1886,185
1/28/2015,20,5369,53,73,72,24,1899,185
1/29/2015,20,5369,53,73,72,24,1910,185
1/30/2015,20,5369,53,73,72,24,1917,185
1/31/2015,20,5369,53,73,72,24,1922,185
2/1/2015,20,5369,53,73,72,24,1920,184
2/2/2015,20,5369,53,73,72,24,1931,184
2/3/2015,18,4794,55,73,75,24,1940,184
2/4/2015,17,4465,51,68,75,24,1940,184
2/5/2015,17,4465,51,68,75,24,1949,184
2/6/2015,17,4465,51,68,75,24,1963,184
2/7/2015,16,4287,52,68,76,24,1960,184
2/8/2015,16,4287,52,68,76,24,1962,184
2/9/2015,16,4287,52,68,76,24,1960,184
2/10/2015,16,4287,52,68,76,24,1991,184
2/11/2015,16,4287,52,68,76,24,1991,184
2/12/2015,16,4287,52,68,76,24,1970,184
2/13/2015,16,4287,52,68,76,24,1975,184
2/14/2015,16,4287,52,68,76,24,1972,184
2/15/2015,15,3912,47,62,76,22,1980,184
2/16/2015,16,4287,52,68,76,24,1970,184
2/17/2015,16,4287,52,68,76,24,1971,184
2/18/2015,16,4287,52,68,76,24,1977,184
2/19/2015,16,4287,52,68,76,24,1965,184
2/20/2015,16,4287,52,68,76,24,1965,184
2/21/2015,18,4705,44,62,71,22,1982,184
2/22/2015,18,4813,45,63,71,22,1971,184
2/23/2015,17,4532,43,60,71,21,1950,184
2/24/2015,17,4532,43,60,71,21,1978,184
2/25/2015,13,3519,43,56,76,20,1970,184
2/26/2015,16,4287,52,68,76,24,1982,184
2/27/2015,15,3912,47,62,76,22,1989,183
2/28/2015,16,4287,52,68,76,24,1972,183
3/1/2015,16,4287,52,68,76,24,1974,183
3/2/2015,19,5180,49,68,71,24,1975,183
3/3/2015,18,4770,45,63,71,22,1977,183
3/4/2015,19,5115,48,67,71,24,1957,183
3/5/2015,19,5050,47,66,71,23,1963,183
3/6/2015,18,4835,45,63,71,22,1952,183
3/7/2015,19,5180,49,68,71,24,1958,183
3/8/2015,18,4705,44,62,71,22,1958,183
3/9/2015,23,6170,58,81,71,24,1958,183
3/10/2015,21,5605,50,71,70,22,1961,183
3/11/2015,21,5605,50,71,70,22,1965,183
3/12/2015,23,6170,55,78,70,24,1957,183
3/13/2015,21,5605,50,71,70,22,1931,183
3/14/2015,23,6170,55,78,70,24,1953,183
3/15/2015,12,3188,29,40,70,12,1956,183
3/16/2015,21,5605,50,71,70,22,1960,183
3/17/2015,23,6170,55,78,70,24,1962,183
3/18/2015,21,5656,51,72,70,22,1930,183
3/19/2015,24,6328,57,80,70,24,1949,183
3/20/2015,21,5774,52,73,70,22,1935,183
3/21/2015,22,5858,55,77,71,24,1960,183
3/22/2015,22,5858,55,77,71,24,1960,183
3/23/2015,20,5370,50,70,71,22,1960,183
3/24/2015,20,5370,50,70,71,22,1951,183
3/25/2015,21,5670,53,74,71,22,1948,182
3/26/2015,21,5670,53,74,71,22,1948,182
3/27/2015,21,5670,53,74,71,22,1939,182
3/28/2015,21,5670,53,74,71,22,1939,182
3/29/2015,21,5670,53,74,71,22,1942,182
3/30/2015,22,5865,53,74,70,22,1948,182
3/31/2015,24,6399,57,81,70,24,1950,182
4/1/2015,19,5142,46,65,70,20,1948,182
4/2/2015,21,5743,51,73,70,22,1934,182
4/3/2015,21,5743,51,73,70,22,1934,182
4/4/2015,20,5403,48,69,70,21,1940,182
4/5/2015,24,6320,57,80,70,24,1947,182
4/6/2015,18,4740,43,60,70,18,1933,182
4/7/2015,18,4845,43,61,70,18,1928,182
4/8/2015,21,5530,50,70,70,21,1928,182
4/9/2015,22,5805,52,74,70,22,1926,182
4/10/2015,21,5672,51,72,70,21,1938,182
4/11/2015,22,5805,52,74,70,22,1946,182
4/12/2015,22,5865,53,74,70,22,1944,182
4/13/2015,22,5786,52,73,70,22,1945,182
4/14/2015,22,5812,52,74,70,22,1945,182
4/15/2015,22,5786,52,73,70,22,1945,182
4/16/2015,21,5593,53,73,71,22,1945,182
4/17/2015,20,5316,50,70,71,21,1945,182
4/18/2015,20,5466,51,72,71,22,1945,182
4/19/2015,20,5466,51,72,71,22,1942,181
4/20/2015,23,6220,49,72,67,22,1942,181
4/21/2015,23,6220,49,72,67,22,1942,181
4/22/2015,23,6192,48,71,67,22,1951,181
4/23/2015,21,5564,43,64,67,20,1971,181
4/24/2015,22,5843,50,72,69,22,1971,181
4/25/2015,21,5656,48,69,69,21,1937,181
4/26/2015,22,5843,50,72,69,22,1938,181
4/27/2015,22,5843,50,72,69,22,1939,181
4/28/2015,22,5843,50,72,69,22,1940,181
4/29/2015,20,5414,46,66,69,20,1944,181
4/30/2015,22,5816,50,71,69,22,1941,181
5/1/2015,22,5816,50,71,69,22,1941,181
5/2/2015,21,5629,50,71,70,22,1938,181
5/3/2015,20,5486,49,70,70,22,1940,181
5/4/2015,20,5486,49,70,70,22,1949,181
5/5/2015,21,5512,49,70,70,22,1940,181
5/6/2015,22,5803,47,69,68,22,1935,181
5/7/2015,22,5803,47,69,68,22,1960,181
5/8/2015,22,5803,47,69,68,22,1937,181
5/9/2015,22,5803,47,69,68,22,1942,181
5/10/2015,24,6511,41,65,62,21,1942,181
5/11/2015,20,5310,33,53,62,17,1942,181
5/12/2015,26,6891,43,69,62,22,1942,181
5/13/2015,26,6891,43,69,62,22,1942,181
5/14/2015,26,6954,44,70,62,22,1942,181
5/15/2015,26,6954,44,70,62,22,1942,180
5/16/2015,26,6954,44,70,62,22,1942,180
5/17/2015,26,6954,44,70,62,22,1942,180
5/18/2015,26,6954,44,70,62,22,1942,180
5/19/2015,26,6954,44,70,62,22,1942,180
5/20/2015,26,6954,44,70,62,22,1942,180
5/21/2015,23,6227,39,62,62,20,1942,180
5/22/2015,26,6954,44,70,62,22,1931,180
5/23/2015,23,6139,42,65,64,21,1926,180
5/24/2015,24,6558,45,69,64,22,1927,180
5/25/2015,26,6935,48,73,64,22,1927,180
5/26/2015,27,7221,49,76,64,22,1927,180
5/27/2015,24,6564,45,69,64,20,1927,180
5/28/2015,24,6564,45,69,64,20,1942,180
5/29/2015,24,6433,44,68,64,20,1951,180
5/30/2015,26,6987,48,74,64,22,1938,180
6/1/2015,23,6256,43,66,64,20,1948,180
6/2/2015,26,6987,48,74,64,22,1932,180
6/3/2015,22,5970,41,63,64,19,1948,180
6/4/2015,28,7622,52,81,64,24,1939,180
6/5/2015,19,5176,35,55,64,16,1887,180
6/6/2015,25,6800,47,72,64,22,1906,180
6/7/2015,21,5773,40,61,64,18,1902,180
6/8/2015,24,6350,44,67,64,20,1897,180
6/9/2015,25,6703,46,71,64,21,1886,180
6/10/2015,24,6537,45,69,64,21,1886,180
6/11/2015,24,6443,44,68,64,21,1886,179
6/12/2015,25,6786,46,72,64,22,1886,179
6/13/2015,21,5603,38,59,64,18,1869,179
6/14/2015,26,7066,48,75,64,23,1869,179
6/15/2015,26,7117,49,75,64,22,1857,179
6/16/2015,26,6963,48,74,64,22,1876,179
6/17/2015,28,7631,52,81,64,24,1820,179
6/18/2015,28,7631,52,81,64,24,1888,179
6/19/2015,26,6995,48,74,64,22,1879,179
6/20/2015,28,7631,52,81,64,24,1879,179
6/21/2015,28,7631,52,81,64,24,1762,179
6/22/2015,28,7537,52,80,64,24,1854,179
6/23/2015,29,7723,55,84,65,24,1897,179
6/24/2015,29,7723,55,84,65,24,1897,179
6/25/2015,29,7723,55,84,65,24,1897,179
6/26/2015,29,7723,55,84,65,24,1897,179
6/27/2015,29,7723,55,84,65,24,1897,179
6/28/2015,29,7723,55,84,65,24,1897,179
6/29/2015,29,7723,55,84,65,24,1897,179
6/30/2015,29,7723,55,84,65,24,1897,179
7/1/2015,29,7723,55,84,65,24,1897,179
7/2/2015,29,7723,55,84,65,24,1897,179
7/3/2015,29,7723,55,84,65,24,1897,179
7/4/2015,3,745,54,57,95,20,1532,179
7/5/2015,3,743,54,57,95,18,1529,179
7/6/2015,3,727,53,55,95,17,1570,179
7/7/2015,3,812,59,62,95,19,1572,178
7/8/2015,3,734,67,70,96,22,1570,178
7/9/2015,2,593,54,56,96,18,1556,178
7/10/2015,1,161,30,31,98,8,1556,178
7/11/2015,11,2889,99,110,90,24,1709,178
7/12/2015,17,4452,96,113,85,24,1734,178
7/13/2015,19,4991,76,95,80,24,1786,178
7/14/2015,22,5840,58,79,72,24,1801,178
7/15/2015,26,7024,50,76,65,24,1808,178
7/16/2015,17,4662,54,71,75,24,1782,178
7/17/2015,19,5035,52,71,73,24,1806,178
7/18/2015,21,5548,50,70,70,24,1790,178
7/19/2015,21,5548,50,70,70,24,1786,178
7/20/2015,21,5548,50,70,70,24,1786,178
7/21/2015,21,5508,49,70,70,24,1788,178
7/22/2015,21,5563,50,71,70,24,1789,178
7/23/2015,21,5563,50,71,70,24,1795,178
7/24/2015,21,5563,50,71,70,24,1801,178
7/25/2015,21,5563,50,71,70,24,1808,178
7/26/2015,22,5946,46,69,67,24,1816,178
7/27/2015,22,5946,46,69,67,24,1822,178
7/28/2015,22,5799,45,67,67,24,1833,178
7/29/2015,22,5799,45,67,67,24,1837,178
7/30/2015,22,6033,47,70,67,24,1845,178
7/31/2015,22,6033,47,70,67,24,1852,178
8/1/2015,22,5981,47,69,67,24,1850,177
8/2/2015,22,5981,47,69,67,24,1861,177
8/3/2015,22,5981,47,69,67,24,1865,177
8/4/2015,22,5981,47,69,67,24,1871,177
8/5/2015,22,5964,47,69,67,24,1868,177
8/6/2015,22,5964,47,69,67,24,1873,177
8/7/2015,22,5851,46,68,67,24,1868,177
8/8/2015,22,5851,46,68,67,24,1857,177
8/9/2015,22,5851,46,68,67,24,1883,177
8/10/2015,23,6085,48,70,67,24,1886,177
8/11/2015,23,6085,48,70,67,24,1886,177
8/12/2015,22,5834,46,67,67,24,1981,177
8/13/2015,22,5834,46,67,67,24,1889,177
8/14/2015,22,5834,46,67,67,24,1897,177
8/15/2015,22,5799,45,67,67,24,1909,177
8/16/2015,20,5388,42,62,67,22,1904,177
8/17/2015,16,4422,35,51,67,18,1820,177
8/18/2015,20,5461,43,63,67,23,1818,177
8/19/2015,28,7429,58,86,67,24,1860,177
8/20/2015,28,7429,58,86,67,24,1860,177
8/21/2015,28,7429,58,86,67,24,1843,177
8/22/2015,28,7541,59,87,67,24,1845,177
8/23/2015,26,7108,56,82,67,24,1844,177
8/24/2015,26,7108,56,82,67,24,1844,177
8/25/2015,26,7108,56,82,67,24,1850,177
8/26/2015,26,7108,56,82,67,24,1850,177
8/27/2015,27,7195,56,83,67,24,1857,176
8/28/2015,27,7195,56,83,67,24,1868,176
8/29/2015,24,6541,59,83,70,24,1868,176
8/30/2015,24,6541,59,83,70,24,1858,176
8/31/2015,22,5968,54,76,70,22,1858,176
9/1/2015,23,6112,55,78,70,22,1858,176
9/2/2015,23,6168,55,78,70,22,1959,176
9/3/2015,23,6112,55,78,70,22,1852,176
9/4/2015,23,6112,55,78,70,22,1872,176
9/5/2015,22,5833,52,74,70,21,1875,176
9/6/2015,22,5833,52,74,70,21,1846,176
9/7/2015,23,6112,55,78,70,22,1846,176
9/8/2015,24,6328,57,80,70,22,1824,176
9/9/2015,24,6328,57,80,70,22,1875,176
9/10/2015,22,5779,52,73,70,20,1875,176
9/11/2015,21,5721,51,73,70,20,1838,176
9/12/2015,24,6357,57,81,70,22,1828,176
9/13/2015,21,5750,52,73,70,20,1843,176
9/14/2015,20,5367,53,73,72,20,1843,176
9/15/2015,21,5636,56,77,72,21,1843,176
9/16/2015,22,5906,58,80,72,22,1940,176
9/17/2015,24,6472,64,88,72,24,1940,176
9/18/2015,22,5879,58,80,72,22,1837,176
9/19/2015,24,6472,64,88,72,24,1848,176
9/20/2015,24,6472,64,88,72,24,1845,176
9/21/2015,22,5940,59,81,72,22,1853,176
9/22/2015,24,6480,64,88,72,24,1838,175
9/23/2015,24,6480,64,88,72,24,1843,175
9/24/2015,24,6480,64,88,72,24,1846,175
9/25/2015,23,6129,61,83,72,23,1845,175
9/26/2015,20,5385,53,73,72,23,1845,175
9/27/2015,21,5619,55,76,72,24,1841,175
9/28/2015,21,5619,55,76,72,24,1843,175
9/29/2015,21,5619,55,76,72,24,1845,175
9/30/2015,20,5318,53,72,72,24,1847,175
10/1/2015,20,5318,53,72,72,24,1846,175
10/2/2015,20,5318,53,72,72,24,1848,175
10/3/2015,20,5318,53,72,72,24,1846,175
10/4/2015,20,5457,54,74,72,24,1845,175
10/5/2015,20,5457,54,74,72,24,1847,175
10/6/2015,20,5457,54,74,72,24,1846,175
10/7/2015,21,5760,52,73,70,24,1847,175
10/8/2015,21,5760,52,73,70,24,1846,175
10/9/2015,21,5611,50,71,70,24,1846,175
10/10/2015,21,5611,50,71,70,24,1846,175
10/11/2015,21,5611,50,71,70,24,1848,175
10/12/2015,19,5209,47,66,70,24,1845,175
10/13/2015,19,5209,47,66,70,24,1849,175
10/14/2015,20,5485,49,70,70,24,1854,175
10/15/2015,20,5485,49,70,70,24,1855,175
10/16/2015,21,5745,52,73,70,24,1855,175
10/17/2015,21,5745,52,73,70,24,1861,175
10/18/2015,20,5303,48,67,70,24,1862,174
10/19/2015,21,5697,51,72,70,24,1855,174
10/20/2015,21,5697,51,72,70,24,1855,174
10/21/2015,21,5697,51,72,70,24,1860,174
10/22/2015,20,5359,48,68,70,24,1866,174
10/23/2015,20,5359,48,68,70,24,1867,174
10/24/2015,20,5437,49,69,70,24,1867,174
10/25/2015,20,5437,49,69,70,24,1877,174
10/26/2015,21,5595,50,71,70,24,1876,174
10/27/2015,21,5595,50,71,70,24,1877,174
10/28/2015,21,5595,50,71,70,24,1882,174
10/29/2015,19,5105,46,65,70,22,1906,174
10/30/2015,19,5105,46,65,70,22,1906,174
10/31/2015,18,4746,43,60,70,22,1854,174
11/1/2015,19,5201,47,66,70,24,1854,174
11/2/2015,21,5595,50,71,70,24,1876,174
11/3/2015,21,5595,50,71,70,24,1881,174
11/4/2015,19,5105,46,65,70,22,1881,174
11/5/2015,21,5595,50,71,70,24,1861,174
11/6/2015,21,5674,51,72,70,24,1868,174
11/7/2015,20,5295,52,72,72,24,1868,174
11/8/2015,19,5031,50,68,72,23,1879,174
11/9/2015,20,5295,52,72,72,24,1876,174
11/10/2015,18,4944,49,67,72,22,1876,174
11/11/2015,20,5443,54,74,72,24,1875,174
11/12/2015,20,5443,54,74,72,24,1871,174
11/13/2015,19,4989,49,68,72,22,1871,173
11/14/2015,22,5831,52,74,70,24,1872,173
11/15/2015,22,5831,52,74,70,24,1872,173
11/16/2015,22,5831,52,74,70,24,1869,173
11/17/2015,22,5831,52,74,70,24,1869,173
11/18/2015,19,4981,45,63,70,21,1875,173
11/19/2015,17,4460,44,61,72,21,1875,173
11/20/2015,17,4460,44,61,72,21,1889,173
11/21/2015,17,4460,44,61,72,21,1889,173
11/22/2015,19,5035,52,71,73,24,1885,173
11/23/2015,19,5092,53,72,73,24,1883,173
11/24/2015,19,5092,53,72,73,24,1879,173
11/25/2015,19,5092,53,72,73,24,1881,173
11/26/2015,19,5092,53,72,73,24,1880,173
11/27/2015,19,5092,53,72,73,24,1882,173
11/28/2015,17,4526,55,72,76,24,1882,173
11/29/2015,17,4526,55,72,76,23,1883,173
11/30/2015,17,4526,55,72,76,23,1874,173
12/1/2015,17,4526,55,72,76,24,1874,173
12/2/2015,17,4526,55,72,76,24,1875,173
12/3/2015,17,4526,55,72,76,22,1856,173
12/4/2015,18,4715,54,72,75,24,1878,173
12/5/2015,18,4715,54,72,75,24,1875,173
12/6/2015,18,4715,54,72,75,24,1874,173
12/7/2015,18,4715,54,72,75,24,1876,173
12/8/2015,18,4715,54,72,75,24,1876,172
12/9/2015,18,4715,54,72,75,24,1874,172
12/10/2015,18,4715,54,72,75,24,1874,172
12/11/2015,17,4526,55,72,76,24,1870,172
12/12/2015,17,4526,55,72,76,24,1870,172
12/13/2015,17,4526,55,72,76,24,1877,172
12/14/2015,16,4276,52,68,76,22,1869,172
12/15/2015,17,4665,57,74,76,24,1875,172
12/16/2015,17,4438,54,70,76,24,1882,172
12/17/2015,17,4438,54,70,76,24,1890,172
12/18/2015,16,4268,52,68,76,24,1883,172
12/19/2015,16,4268,52,68,76,24,1894,172
12/20/2015,15,3894,47,62,76,22,1885,172
12/21/2015,16,4268,52,68,76,24,1874,172
12/22/2015,16,4268,52,68,76,24,1874,172
12/23/2015,17,4463,54,71,76,24,1882,172
12/24/2015,17,4649,53,71,75,24,1882,172
12/25/2015,17,4649,53,71,75,24,1878,172
12/26/2015,16,4243,49,65,75,22,1897,172
12/27/2015,17,4649,53,71,75,24,1897,172
12/28/2015,17,4649,53,71,75,24,1868,172
12/29/2015,17,4456,51,68,75,23,1868,172
12/30/2015,14,3707,48,61,77,21,1987,172
12/31/2015,16,4265,55,71,77,24,1873,172
1/1/2016,16,4265,55,71,77,24,1876,172
1/2/2016,13,3426,44,57,77,20,1860,172
1/3/2016,16,4217,54,70,77,24,1858,171
1/4/2016,16,4217,54,70,77,24,1871,171
1/5/2016,16,4295,55,71,77,24,1873,171
1/6/2016,13,3454,44,57,77,19,1856,171
1/7/2016,16,4326,55,72,77,24,1869,171
1/8/2016,14,3893,47,62,76,21,1884,171
1/9/2016,15,3982,48,63,76,23,1919,171
1/10/2016,14,3634,44,58,76,21,1876,171
1/11/2016,16,4173,51,66,76,24,1876,171
1/12/2016,14,3826,52,66,78,24,1878,171
1/13/2016,15,4063,55,70,78,24,1877,171
1/14/2016,15,4063,55,70,78,24,1874,171
1/15/2016,14,3876,53,67,78,23,1874,171
1/16/2016,16,4230,57,73,78,24,1872,171
1/17/2016,16,4238,54,70,77,23,1873,171
1/18/2016,16,4422,57,73,77,24,1873,171
1/19/2016,16,4428,57,73,77,24,1875,171
